,id_x,object_id_x,degree_type,subject,institution,graduated_at,object_id_numeric,id_y,funding_round_id,object_id_y,funded_at,funding_round_type,funding_round_code,raised_amount_usd,pre_money_valuation_usd,post_money_valuation_usd,participants,is_first_round,is_last_round
173,646,p:4006,BS,Engineering,Harvey Mudd College,1989-01-01,4006,15704,15704,c:4006,2010-05-17,series-b,b,10200000.0,0.0,0.0,2,0,0
174,682,p:968,BA,,University of Notre Dame,2005-01-01,968,1471,1471,c:968,2007-01-01,angel,seed,0.0,0.0,0.0,3,1,1
175,688,p:5912,BA,Classical Civilizations,"University of California, Los Angeles (UCLA)",1993-01-01,5912,2408,2408,c:5912,2005-12-15,series-a,a,3800000.0,0.0,0.0,3,1,0
176,688,p:5912,BA,Classical Civilizations,"University of California, Los Angeles (UCLA)",1993-01-01,5912,2412,2412,c:5912,2004-01-01,series-a,seed,2000000.0,0.0,0.0,2,0,1
177,689,p:9786,Bachelor of Electrical Engineeri,Electrical Engineering,Georgia Tech,1969-01-01,9786,20180,20180,c:9786,2010-11-22,venture,unattributed,4400000.0,0.0,0.0,0,1,0
178,691,p:5079,BA,Government,Harvard University,1969-01-01,5079,9690,9690,c:5079,2008-01-01,angel,angel,100000.0,0.0,0.0,0,1,1
179,697,p:10069,BS,Business,Olivet College,1999-01-01,10069,7930,7930,c:10069,2006-08-28,series-b,b,9100000.0,0.0,0.0,3,0,1
180,701,p:10146,BA,Computer Science,Bowdoin College,2001-01-01,10146,3274,3274,c:10146,2008-01-01,angel,angel,800000.0,0.0,0.0,0,1,1
181,705,p:10176,BS,Marketing,Iowa State University,1995-01-01,10176,4069,4069,c:10176,2009-01-19,series-a,a,5000000.0,0.0,0.0,2,0,1
182,705,p:10176,BS,Marketing,Iowa State University,1995-01-01,10176,11754,11754,c:10176,2010-02-02,series-b,b,10000000.0,0.0,0.0,6,0,0
183,710,p:1389,BS,Business Administration,Indiana University Bloomington,1981-01-01,1389,995,995,c:1389,2007-07-01,series-a,a,11150000.0,0.0,0.0,1,0,1
184,715,p:148,BS,Computer Science,University of Illinois at Urbana-Champaign,1993-01-01,148,547,547,c:148,2007-05-24,series-a,a,0.0,0.0,0.0,2,0,1
185,715,p:148,BS,Computer Science,University of Illinois at Urbana-Champaign,1993-01-01,148,7868,7868,c:148,2009-08-04,series-b,b,0.0,0.0,0.0,2,0,0
186,715,p:148,BS,Computer Science,University of Illinois at Urbana-Champaign,1993-01-01,148,47787,47787,c:148,2012-01-20,venture,partial,10000000.0,0.0,0.0,2,1,0
187,724,p:1661,MBA,Business,University of Southern California (USC),1997-01-01,1661,1234,1234,c:1661,2005-06-01,angel,angel,400000.0,0.0,0.0,3,0,1
188,724,p:1661,MBA,Business,University of Southern California (USC),1997-01-01,1661,1235,1235,c:1661,2006-11-01,series-a,a,1000000.0,0.0,0.0,5,0,0
189,724,p:1661,MBA,Business,University of Southern California (USC),1997-01-01,1661,1236,1236,c:1661,2007-07-01,series-c+,c,3250000.0,0.0,0.0,2,0,0
190,724,p:1661,MBA,Business,University of Southern California (USC),1997-01-01,1661,17878,17878,c:1661,2007-01-01,series-b,b,0.0,0.0,0.0,1,0,0
191,759,p:6451,BA,Sociology & Anthropology,Swarthmore College,2000-01-01,6451,2547,2547,c:6451,2007-10-17,series-a,a,9000000.0,0.0,0.0,1,0,1
192,759,p:6451,BA,Sociology & Anthropology,Swarthmore College,2000-01-01,6451,8189,8189,c:6451,2008-12-19,series-b,b,7900000.0,0.0,0.0,2,0,0
193,760,p:6451,MBA,,Emory University,2006-01-01,6451,2547,2547,c:6451,2007-10-17,series-a,a,9000000.0,0.0,0.0,1,0,1
194,760,p:6451,MBA,,Emory University,2006-01-01,6451,8189,8189,c:6451,2008-12-19,series-b,b,7900000.0,0.0,0.0,2,0,0
195,761,p:6451,MD,,Emory University,2007-01-01,6451,2547,2547,c:6451,2007-10-17,series-a,a,9000000.0,0.0,0.0,1,0,1
196,761,p:6451,MD,,Emory University,2007-01-01,6451,8189,8189,c:6451,2008-12-19,series-b,b,7900000.0,0.0,0.0,2,0,0
197,769,p:10794,BA,"Romance Languages (French), International Relations, Philosophy",Boston College,1987-01-01,10794,6664,6664,c:10794,2009-04-01,angel,seed,0.0,0.0,0.0,1,0,1
198,769,p:10794,BA,"Romance Languages (French), International Relations, Philosophy",Boston College,1987-01-01,10794,6690,6690,c:10794,2010-06-15,venture,unattributed,2600000.0,0.0,0.0,2,0,0
199,769,p:10794,BA,"Romance Languages (French), International Relations, Philosophy",Boston College,1987-01-01,10794,22189,22189,c:10794,2011-03-29,venture,unattributed,6500000.0,0.0,0.0,2,1,0
200,780,p:10711,BA,Computing and Information Systems,Northwestern University,2003-01-01,10711,45432,45432,c:10711,2013-08-12,private-equity,private_equity,9197854.0,0.0,0.0,0,0,1
201,780,p:10711,BA,Computing and Information Systems,Northwestern University,2003-01-01,10711,57455,57455,c:10711,2013-12-09,venture,unattributed,0.0,0.0,0.0,1,1,0
202,781,p:10857,,,Technical University Kosice,1997-01-01,10857,10735,10735,c:10857,2009-12-29,venture,unattributed,800000.0,0.0,0.0,0,1,1
203,793,p:1914,BS,Computer Engineering,Pennsylvania State University,1997-01-01,1914,53621,53621,c:1914,2011-05-20,venture,unattributed,210000.0,0.0,0.0,0,1,0
204,793,p:1914,BS,Computer Engineering,Pennsylvania State University,1997-01-01,1914,56263,56263,c:1914,2011-01-05,venture,partial,1300017.0,0.0,0.0,0,0,1
205,794,p:1914,MBA,Technology Management,University of North Carolina,2000-01-01,1914,53621,53621,c:1914,2011-05-20,venture,unattributed,210000.0,0.0,0.0,0,1,0
206,794,p:1914,MBA,Technology Management,University of North Carolina,2000-01-01,1914,56263,56263,c:1914,2011-01-05,venture,partial,1300017.0,0.0,0.0,0,0,1
207,812,p:9822,PhD,Computer Science,Carnegie Mellon University,1977-01-01,9822,5950,5950,c:9822,2008-05-01,angel,seed,15000.0,0.0,0.0,1,0,1
208,812,p:9822,PhD,Computer Science,Carnegie Mellon University,1977-01-01,9822,6139,6139,c:9822,2009-05-26,angel,seed,525000.0,0.0,0.0,4,1,0
209,816,p:5617,BS,Management Science & Accounting,University of Southampton,2005-01-01,5617,3049,3049,c:5617,2008-07-29,series-b,b,13000000.0,0.0,0.0,3,1,0
210,816,p:5617,BS,Management Science & Accounting,University of Southampton,2005-01-01,5617,3050,3050,c:5617,2007-01-29,series-a,a,4100000.0,0.0,0.0,2,0,1
211,829,p:1661,BA,Finance,"University of Washington - Seattle Campus Seattle, Washington",1988-01-01,1661,1234,1234,c:1661,2005-06-01,angel,angel,400000.0,0.0,0.0,3,0,1
212,829,p:1661,BA,Finance,"University of Washington - Seattle Campus Seattle, Washington",1988-01-01,1661,1235,1235,c:1661,2006-11-01,series-a,a,1000000.0,0.0,0.0,5,0,0
213,829,p:1661,BA,Finance,"University of Washington - Seattle Campus Seattle, Washington",1988-01-01,1661,1236,1236,c:1661,2007-07-01,series-c+,c,3250000.0,0.0,0.0,2,0,0
214,829,p:1661,BA,Finance,"University of Washington - Seattle Campus Seattle, Washington",1988-01-01,1661,17878,17878,c:1661,2007-01-01,series-b,b,0.0,0.0,0.0,1,0,0
215,830,p:9317,BA,,Ecole supérieure de Commerce de Pau,2002-01-01,9317,3104,3104,c:9317,2008-08-01,series-a,seed,5000000.0,0.0,0.0,0,1,1
216,840,p:1560,BA,Computer Science,Princeton University,1995-01-01,1560,1134,1134,c:1560,2007-08-01,series-a,a,1700000.0,0.0,0.0,1,1,1
217,841,p:508,BS,Computer Engineering,University of Michigan,1992-01-01,508,451,451,c:508,2005-06-01,series-c+,e,15000000.0,0.0,0.0,0,0,0
218,841,p:508,BS,Computer Engineering,University of Michigan,1992-01-01,508,452,452,c:508,2002-05-01,series-c+,c,7500000.0,0.0,0.0,1,0,0
219,841,p:508,BS,Computer Engineering,University of Michigan,1992-01-01,508,453,453,c:508,2000-03-01,series-b,b,1100000.0,0.0,0.0,2,0,0
220,841,p:508,BS,Computer Engineering,University of Michigan,1992-01-01,508,7641,7641,c:508,2005-08-01,series-c+,e,6000000.0,0.0,0.0,1,0,0
221,841,p:508,BS,Computer Engineering,University of Michigan,1992-01-01,508,7642,7642,c:508,2005-11-01,series-c+,e,13000000.0,0.0,0.0,1,1,0
222,841,p:508,BS,Computer Engineering,University of Michigan,1992-01-01,508,7643,7643,c:508,1999-01-01,series-a,a,150000.0,0.0,0.0,2,0,1
223,841,p:508,BS,Computer Engineering,University of Michigan,1992-01-01,508,18448,18448,c:508,2001-01-01,angel,angel,0.0,0.0,0.0,2,0,0
224,842,p:11363,BS,,Boston College,1991-01-01,11363,52511,52511,c:11363,2013-04-01,venture,unattributed,5120000.0,0.0,0.0,1,1,0
225,858,p:8112,JD,,Fordham University School of Law,2007-01-01,8112,2909,2909,c:8112,2007-09-10,angel,seed,0.0,0.0,0.0,5,1,1
226,859,p:8112,BA,Computer Science,Hamilton College,2001-01-01,8112,2909,2909,c:8112,2007-09-10,angel,seed,0.0,0.0,0.0,5,1,1
227,866,p:11423,BA,English,UNC-Chapel Hill,1993-01-01,11423,11053,11053,c:11423,2010-01-11,series-b,b,5277777.0,0.0,0.0,1,0,0
228,866,p:11423,BA,English,UNC-Chapel Hill,1993-01-01,11423,12747,12747,c:11423,2007-11-09,series-a,a,8020000.0,0.0,0.0,2,0,1
229,866,p:11423,BA,English,UNC-Chapel Hill,1993-01-01,11423,44111,44111,c:11423,2012-08-10,other,debt_round,3600844.0,0.0,0.0,0,1,0
230,887,p:11424,BA,CS & Psychology,Cornell University,1989-01-01,11424,3698,3698,c:11424,2008-10-21,angel,seed,0.0,0.0,0.0,1,1,1
231,890,p:5786,BA,"Finance, Entrepreneurship [ magna cum laude]",The Interdisciplinary Center,2003-01-01,5786,2391,2391,c:5786,2008-05-20,angel,angel,250000.0,0.0,0.0,0,1,1
232,891,p:5786,MBA,Strategy,The Wharton School of the University of Pennsylvania,2008-01-01,5786,2391,2391,c:5786,2008-05-20,angel,angel,250000.0,0.0,0.0,0,1,1
233,910,p:9670,MS,Computer Science,UTC compiegne,2008-01-01,9670,15643,15643,c:9670,2006-01-01,series-b,b,14000000.0,0.0,0.0,2,1,1
234,929,p:3417,BA,Linguistics,University of Illinois at Urbana-Champaign,2004-01-01,3417,2715,2715,c:3417,2007-10-01,angel,seed,0.0,0.0,0.0,1,1,1
235,930,p:3417,BE,Computer Science,University of Illinois at Urbana-Champaign,2004-01-01,3417,2715,2715,c:3417,2007-10-01,angel,seed,0.0,0.0,0.0,1,1,1
236,950,p:12469,BS,Engineering-Economic Systems (EES),Stanford University,1980-01-01,12469,13594,13594,c:12469,2006-04-26,venture,unattributed,6833750.0,0.0,0.0,2,1,1
237,953,p:12440,BFA,Fine Arts,Rhode Island School of Design,1994-01-01,12440,4766,4766,c:12440,2006-11-16,venture,unattributed,6000000.0,0.0,0.0,0,1,1
238,954,p:12440,BID,Industrial Design,Rhode Island School of Design,1995-01-01,12440,4766,4766,c:12440,2006-11-16,venture,unattributed,6000000.0,0.0,0.0,0,1,1
239,955,p:3963,MBA,Finance,UNC-Chapel Hill,1982-01-01,3963,1955,1955,c:3963,2005-01-01,angel,seed,0.0,0.0,0.0,1,1,1
240,956,p:3963,BS,Finance,Auburn University,1980-01-01,3963,1955,1955,c:3963,2005-01-01,angel,seed,0.0,0.0,0.0,1,1,1
241,970,p:12790,BS,Computers,Rajasthan University,2004-01-01,12790,3719,3719,c:12790,2003-04-03,angel,seed,500000.0,0.0,0.0,0,1,1
242,1010,p:13125,BS,"Int'l bus., C.S., Finance",University of Wisconsin-Madison,1987-01-01,13125,5335,5335,c:13125,2009-02-20,angel,seed,750000.0,0.0,0.0,1,1,1
243,1011,p:13125,MBA,International Management,INSEAD,1992-01-01,13125,5335,5335,c:13125,2009-02-20,angel,seed,750000.0,0.0,0.0,1,1,1
244,1023,p:13153,Masters Degree in Marketing Mana,BE in Computer Science and Masters in Marketing Management(MMM),Bombay University,1990-01-01,13153,14286,14286,c:13153,2008-01-01,other,grant,485793.0,0.0,0.0,0,0,0
245,1023,p:13153,Masters Degree in Marketing Mana,BE in Computer Science and Masters in Marketing Management(MMM),Bombay University,1990-01-01,13153,14333,14333,c:13153,2007-01-01,other,grant,51363.0,0.0,0.0,0,0,1
246,1023,p:13153,Masters Degree in Marketing Mana,BE in Computer Science and Masters in Marketing Management(MMM),Bombay University,1990-01-01,13153,14334,14334,c:13153,2010-02-01,angel,angel,306086.0,0.0,0.0,0,1,0
247,1052,p:2899,MS,Computer Science,Stanford University,2002-01-01,2899,2118,2118,c:2899,2008-04-28,series-a,angel,1900000.0,0.0,0.0,4,1,1
248,1053,p:2899,BA (Hons.) Cantab,Computer Science,University of Cambridge,2000-01-01,2899,2118,2118,c:2899,2008-04-28,series-a,angel,1900000.0,0.0,0.0,4,1,1
249,1084,p:1314,,English,USF,1991-01-01,1314,932,932,c:1314,2007-10-01,angel,seed,800000.0,0.0,0.0,1,1,1
250,1085,p:1314,BS,Finance,SFSU,1999-01-01,1314,932,932,c:1314,2007-10-01,angel,seed,800000.0,0.0,0.0,1,1,1
251,1087,p:13478,BA,International Relations,Rochester Institute of Technology,1982-01-01,13478,8339,8339,c:13478,2009-09-02,venture,unattributed,375000.0,0.0,0.0,0,0,1
252,1087,p:13478,BA,International Relations,Rochester Institute of Technology,1982-01-01,13478,9032,9032,c:13478,2009-10-05,series-a,a,5000000.0,0.0,0.0,0,1,0
253,1088,p:13478,MS,Applied Math & Computer Science,Worcester State College,1986-01-01,13478,8339,8339,c:13478,2009-09-02,venture,unattributed,375000.0,0.0,0.0,0,0,1
254,1088,p:13478,MS,Applied Math & Computer Science,Worcester State College,1986-01-01,13478,9032,9032,c:13478,2009-10-05,series-a,a,5000000.0,0.0,0.0,0,1,0
255,1091,p:13533,Masters in Business,Information Technology,Royal Melbourne Institute of Technology,2007-01-01,13533,3866,3866,c:13533,2007-10-02,venture,unattributed,130000.0,0.0,0.0,1,1,1
256,1092,p:13533,BS,Computer Engineering,Vidyalankar Institute of Technology,2005-01-01,13533,3866,3866,c:13533,2007-10-02,venture,unattributed,130000.0,0.0,0.0,1,1,1
257,1093,p:13533,Diploma,Digital Electronics,Shri Bhagubhai Mafatlal Polytechnic,2002-01-01,13533,3866,3866,c:13533,2007-10-02,venture,unattributed,130000.0,0.0,0.0,1,1,1
258,1099,p:13213,BA,MCB Neurobiology,"University of California, Berkeley",2007-01-01,13213,3818,3818,c:13213,2008-04-01,angel,seed,0.0,0.0,0.0,1,1,1
259,1109,p:13688,BS,Computer Science,University of Maryland,2000-01-01,13688,15243,15243,c:13688,2006-09-15,venture,unattributed,190000.0,0.0,0.0,1,1,1
260,1136,p:13832,MBA,,Cornell University,2002-01-01,13832,3922,3922,c:13832,2006-01-01,angel,seed,50000.0,0.0,0.0,0,1,1
261,1137,p:13832,BS,Mechanical Engineering,North Carolna State,1994-01-01,13832,3922,3922,c:13832,2006-01-01,angel,seed,50000.0,0.0,0.0,0,1,1
262,1174,p:376,BS,"Computer Science ,Computer Engineering",John Hopkins University,2000-01-01,376,3001,3001,c:376,2008-07-22,series-b,b,0.0,0.0,0.0,2,1,0
263,1174,p:376,BS,"Computer Science ,Computer Engineering",John Hopkins University,2000-01-01,376,3011,3011,c:376,2007-01-01,series-a,a,0.0,0.0,0.0,2,0,1
264,1175,p:6110,MBA,,Stanford University,2000-01-01,6110,2468,2468,c:6110,2008-06-03,series-b,b,9000000.0,0.0,0.0,2,0,0
265,1175,p:6110,MBA,,Stanford University,2000-01-01,6110,19815,19815,c:6110,2007-01-01,series-a,a,3000000.0,0.0,0.0,2,0,1
266,1175,p:6110,MBA,,Stanford University,2000-01-01,6110,19816,19816,c:6110,2010-11-02,series-c+,c,11000000.0,0.0,0.0,3,0,0
267,1177,p:13653,"Master in New Technologies, Audi",Hi-Tech,Instituto de Empresa Business School,2001-01-01,13653,47351,47351,c:13653,1997-02-02,angel,seed,100000.0,0.0,0.0,0,1,1
268,1191,p:1646,MS,Electrical Engineering,Carnegie Mellon University,1975-01-01,1646,1221,1221,c:1646,2004-04-01,angel,seed,1000000.0,0.0,0.0,3,1,1
269,1192,p:1646,PhD,Electrical Engineering and Computer Science,Stanford University,1982-01-01,1646,1221,1221,c:1646,2004-04-01,angel,seed,1000000.0,0.0,0.0,3,1,1
270,1211,p:9649,BA,L.A. and S.S. Middle School Education,University of West Florida,1985-01-01,9649,3187,3187,c:9649,2008-08-15,series-b,b,7000000.0,0.0,0.0,2,1,0
271,1211,p:9649,BA,L.A. and S.S. Middle School Education,University of West Florida,1985-01-01,9649,19206,19206,c:9649,2005-11-02,series-a,a,3000000.0,0.0,0.0,1,0,1
272,1214,p:13212,BTECH,EE,IIT Bombay,2001-01-01,13212,3817,3817,c:13212,2008-04-01,angel,seed,0.0,0.0,0.0,1,1,1
273,1219,p:6683,MBA,,Stanford University,1998-01-01,6683,25371,25371,c:6683,2011-09-14,venture,unattributed,0.0,0.0,0.0,1,1,1
274,1220,p:6683,BS,,Amherst College,1992-01-01,6683,25371,25371,c:6683,2011-09-14,venture,unattributed,0.0,0.0,0.0,1,1,1
275,1226,p:14864,MBA,"Finance, Accounting",Carnegie Mellon University,2004-01-01,14864,4060,4060,c:14864,2008-07-01,angel,seed,570000.0,0.0,0.0,0,1,1
276,1227,p:14864,BA,Economics,University of Virginia,1998-01-01,14864,4060,4060,c:14864,2008-07-01,angel,seed,570000.0,0.0,0.0,0,1,1
277,1234,p:454,BA,Politics & Economics,Princeton University,1990-01-01,454,853,853,c:454,2007-05-01,angel,angel,1000000.0,4000000.0,5000000.0,8,0,1
278,1234,p:454,BA,Politics & Economics,Princeton University,1990-01-01,454,1666,1666,c:454,2008-02-01,series-b,b,3500000.0,0.0,0.0,3,1,0
279,1235,p:14935,BS,Accounting/Information Systems,BYU,1995-01-01,14935,4070,4070,c:14935,2007-01-26,venture,unattributed,1400000.0,0.0,0.0,0,1,1
280,1238,p:15018,BA,English Literature,Duke University,1993-01-01,15018,4080,4080,c:15018,2008-09-26,series-a,a,2100000.0,0.0,0.0,3,0,1
281,1238,p:15018,BA,English Literature,Duke University,1993-01-01,15018,25556,25556,c:15018,2011-09-22,venture,unattributed,0.0,0.0,0.0,1,1,0
282,1241,p:3682,MBA,,Boston University,1999-01-01,3682,2984,2984,c:3682,,angel,angel,110000.0,0.0,0.0,0,0,0
283,1242,p:3682,PhD,,Russian Academy of Sciences,1996-01-01,3682,2984,2984,c:3682,,angel,angel,110000.0,0.0,0.0,0,0,0
284,1243,p:3682,MA,,Central European University,1993-01-01,3682,2984,2984,c:3682,,angel,angel,110000.0,0.0,0.0,0,0,0
285,1244,p:3682,BA,,Moscow Pedagogical University,1991-01-01,3682,2984,2984,c:3682,,angel,angel,110000.0,0.0,0.0,0,0,0
286,1261,p:15110,JD,Law,Washington University of St Louis,1970-01-01,15110,4100,4100,c:15110,2008-06-10,angel,seed,15000.0,0.0,0.0,0,1,1
287,1309,p:4062,BS,Communications,Boston University,1999-01-01,4062,1990,1990,c:4062,2012-01-23,series-a,a,4500000.0,0.0,0.0,1,1,1
288,1319,p:15521,Bachleor of Science,Cognitive Science and Human Computer Interaction,Carnegie Mellon University,2006-01-01,15521,4168,4168,c:15521,2003-01-01,series-a,angel,1500000.0,0.0,0.0,0,1,1
289,1320,p:15521,MS,Human Computer Interaction,Carnegie Mellon University,2007-01-01,15521,4168,4168,c:15521,2003-01-01,series-a,angel,1500000.0,0.0,0.0,0,1,1
290,1325,p:15627,BS,Civil Engineering,Carleton University,1978-01-01,15627,20154,20154,c:15627,2010-11-11,venture,unattributed,500000.0,0.0,0.0,0,1,1
291,1339,p:2226,JD,Law,Cardozo School of Law,2004-01-01,2226,2358,2358,c:2226,2007-05-29,series-a,a,4000000.0,0.0,0.0,3,0,1
292,1339,p:2226,JD,Law,Cardozo School of Law,2004-01-01,2226,25788,25788,c:2226,2008-12-01,series-b,b,5000000.0,0.0,0.0,0,1,0
293,1348,p:15831,BS,Computer Science,University of Washington,1991-01-01,15831,4280,4280,c:15831,2007-05-01,series-b,b,12700000.0,0.0,0.0,1,1,0
294,1348,p:15831,BS,Computer Science,University of Washington,1991-01-01,15831,4281,4281,c:15831,2006-01-01,series-a,a,8750000.0,0.0,0.0,2,0,1
295,1350,p:15875,MS,Astrophysics,QMUL,1991-01-01,15875,4301,4301,c:15875,2007-05-04,series-c+,c,12300000.0,0.0,0.0,4,0,0
296,1350,p:15875,MS,Astrophysics,QMUL,1991-01-01,15875,7511,7511,c:15875,2008-07-23,series-c+,d,2950000.0,0.0,0.0,3,1,0
297,1350,p:15875,MS,Astrophysics,QMUL,1991-01-01,15875,14018,14018,c:15875,2006-10-01,venture,unattributed,12000000.0,0.0,0.0,3,0,1
298,1362,p:15818,BS,Physics,Caltech,1987-01-01,15818,4277,4277,c:15818,2008-12-22,series-a,a,8000000.0,0.0,0.0,0,1,1
299,1363,p:15818,MS,Physics,Cornell University,1989-01-01,15818,4277,4277,c:15818,2008-12-22,series-a,a,8000000.0,0.0,0.0,0,1,1
300,1364,p:15818,MBA,Strategy and marketing,University of Chicago,1992-01-01,15818,4277,4277,c:15818,2008-12-22,series-a,a,8000000.0,0.0,0.0,0,1,1
301,1367,p:15940,Postgraduate,Postgraduate in Telecommunications,Universidad de San Andres,1997-01-01,15940,27273,27273,c:15940,2007-08-31,angel,angel,0.0,0.0,0.0,1,1,1
302,1368,p:15940,MS,MBA,Universidad de Belgrano,1997-01-01,15940,27273,27273,c:15940,2007-08-31,angel,angel,0.0,0.0,0.0,1,1,1
303,1369,p:15940,BS,Business Administration,Universidad de Belgrano,1994-01-01,15940,27273,27273,c:15940,2007-08-31,angel,angel,0.0,0.0,0.0,1,1,1
304,1374,p:5844,BS,Computer Science & Information Decision Systems,Carnegie Mellon University,1999-01-01,5844,43293,43293,c:5844,2005-04-01,venture,unattributed,0.0,0.0,0.0,1,1,1
305,1377,p:15967,MBA,Business Administration,University of Bayreuth (Germany),2003-01-01,15967,4511,4511,c:15967,2008-03-13,venture,unattributed,12000000.0,0.0,0.0,3,0,0
306,1377,p:15967,MBA,Business Administration,University of Bayreuth (Germany),2003-01-01,15967,21023,21023,c:15967,2011-01-19,series-c+,c,8600000.0,0.0,0.0,3,0,0
307,1377,p:15967,MBA,Business Administration,University of Bayreuth (Germany),2003-01-01,15967,29426,29426,c:15967,2012-04-19,venture,unattributed,12000000.0,0.0,0.0,3,0,0
308,1377,p:15967,MBA,Business Administration,University of Bayreuth (Germany),2003-01-01,15967,38779,38779,c:15967,2013-05-29,other,debt_round,12500000.0,0.0,0.0,1,1,0
309,1378,p:15967,PhD,Economics,"University of Bayreuth, Germany / Keio University, Tokyo",2009-01-01,15967,4511,4511,c:15967,2008-03-13,venture,unattributed,12000000.0,0.0,0.0,3,0,0
310,1378,p:15967,PhD,Economics,"University of Bayreuth, Germany / Keio University, Tokyo",2009-01-01,15967,21023,21023,c:15967,2011-01-19,series-c+,c,8600000.0,0.0,0.0,3,0,0
311,1378,p:15967,PhD,Economics,"University of Bayreuth, Germany / Keio University, Tokyo",2009-01-01,15967,29426,29426,c:15967,2012-04-19,venture,unattributed,12000000.0,0.0,0.0,3,0,0
312,1378,p:15967,PhD,Economics,"University of Bayreuth, Germany / Keio University, Tokyo",2009-01-01,15967,38779,38779,c:15967,2013-05-29,other,debt_round,12500000.0,0.0,0.0,1,1,0
313,1382,p:15972,BA,Political Science,University of Chicago,2008-01-01,15972,4314,4314,c:15972,2005-06-06,venture,unattributed,7000000.0,0.0,0.0,1,0,1
314,1382,p:15972,BA,Political Science,University of Chicago,2008-01-01,15972,17793,17793,c:15972,2010-08-18,venture,unattributed,4000000.0,0.0,0.0,1,1,0
